ANO;ID_HOGAR;ISLA;COMARCA;peso_h;HC001A;HUH001A;HUH002A;HUH002B;HUH002C;HUH002D;HUH002E;HUH002F;HUH002G;HVC001A;HVC006A;HVC006B;HVC006C;HVC006D;HVC006E;HVC006F;HVC006G;HVC006H;HVC006I;HVT001A;HVT002A;HVT002C;HVT003B;HVT005A;HVT006A;HVT006B;HVE003AA;HVE003BA;HVE003DA;HVE003EA;HVE003GA;HVE003HA;HVE003W;HVE003X;HVE003S;HVE003JA;HVE003KA;HVE003NA;HVE003T;HVE003U;HVE003LA;HVE003MA;HVE003RA;HVE001LB;HVE001MB;HVE001RB;HVE002A;HES001A;HES001N;HES001O;HES001Q;HES001P;HEM001A;HEM001B;HEM001C;HEM001D;HEM001E;HEM002A;HEM002B;HEM002C;HEM002D;HEM002E;HEM003A;HEM003C;HEM003B;HEE001A;HEE001B;HEE001C;HEE001D;HEE001E;HEE001M;HEE001F;HEE001G;HEE001H;HEE001I;HEE001J;HEE001K;HEE001L;HSC001A;HSC002A;HSC003A;HSS001A;HSS002A;HSS003A;HSS006A;HSS006B;HSS006C;HSS006D;HSS004M;HSS004N;HSS004O;HSS004P;HSS004A;HSS004Q;HSS004R;HSS004B;HSS004S;HSS004T;HSS004C;HSS004E;HSS004F;HSS004G;HSS004H;HSS004I;HSS005A;HSS005B;HSS005C;HSS005E;HSI001AA;HSI001AB;HSI001BA;HSI001BB;HSI001CA;HSI001CB;HSI001DA;HSI001DB;HSI001EA;HSI001EB;HSI001FA;HSI001FB;HSI002A;HSI002C;HSI003A;HSI003C;DVC005A;DVC005B;DVC005C;DVC005D;DVC008A;DCH001L;DCH001M;DCH002A;DCH002B;DCH002J;DCH002H;DCH002X;DCH002G;DCH003A;DCH004A;DCH005A;DCH006A;DCH007A;DCH007B;DCH008A;DCH009A;DCH001K;RO16MAS;RPA16MAS;RPE16MAS;SEXO;REDAD;PD003B;DFC001B;DEA005A;FAMILIA_2V;THOGAR_2V;PIT001A;PBSI;PTCI;PGI;HIPP;HIP;HBSH;HIS;HG;HI;HID;PIE;HIDM;LP;DLP;LPI;FI;PIP;PERCIR;RPERCIR
2018;32;30;33;128.21503173;3;3;6;6;6;6;1;-1;-1;2;6;6;6;6;6;6;6;6;6;1;6;-1;-1;3;6;-1;1;1;1;1;1;1;1;1;1;6;1;1;1;1;1;1;1;4;2;3;1;2;2;2;2;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;10;7;9;9;10;10;10;8;10;10;10;7;8;1;6;-1;5;1500;5;1;1;1;1;-1;-1;6;-1;6;6;6;6;6;6;6;6;6;6;6;6;3;3;3;4;1;541.66;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;1;1000;6;6;6;6;0;0;0;3;0;0;1;0;2;3;0;0;0;0;0;3;0;0;100;0;0;1;62;2;4;1;3;7;5500;0;0;0;541.66;6041.66;0;0;1000;6041.66;5041.66;2520.83;1680.55;1;1;1;1;100;3;100
2018;33;30;33;154.5497125;1;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;1;1;6;6;6;6;6;1;6;-1;-1;1;6;-1;1;6;6;6;6;6;1;6;6;6;6;6;6;6;6;6;1;-1;-1;1;6;3;3;2;1;1;3;2;2;-9;4;-1;-1;-1;-1;-1;1;3;1;9;5;8;8;9;5;6;9;-9;-9;9;9;5;6;6;-1;1;700;1;6;6;6;6;-1;-1;6;-1;1;-1;6;6;6;-1;6;6;1;1;6;1;2;-9;3;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;1;350;6;-1;6;1;6;6;2;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;100;6;65;5;3;3;1;2;0;150;0;0;0;0;0;500;0;500;500;500;500;2;2;0;2;0;1;100
2018;34;30;33;36.690227269;3;3;6;6;6;6;1;-1;-1;2;6;6;6;6;6;6;6;6;6;1;1;950;-1;2;6;-1;1;1;6;6;6;6;1;1;1;6;1;1;1;1;1;1;1;3;2;2;6;1;1;1;2;1;4;4;4;4;1;-1;-1;-1;-1;1;1;1;1;7;5;7;8;8;9;9;9;8;8;7;8;5;1;6;-1;4;3000;4;1;1;1;1;6;-1;6;-1;6;6;6;6;6;6;6;6;6;6;6;6;3;3;2;1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;1;400;6;6;6;6;0;0;0;3;0;0;0;0;2;1;0;1;0;1;0;1;2;1;33.33;0;33.33;6;58;2;4;1;3;5;2000;1800;0;-191.67;0;2000;0;1800;208.33;3800;3591.67;1795.83;1197.22;1;1;1;1;52.63;2;66.67
2018;35;30;33;216.88680901;3;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;1;6;-1;-1;2;6;-1;1;6;1;6;1;1;1;6;6;6;1;1;6;6;1;1;1;2;1;1;1;2;2;1;1;2;4;4;4;1;1;-1;-1;-1;4;1;1;1;1;6;0;7;6;7;8;10;9;8;5;9;9;6;2;1;3;4;3000;4;1;6;-9;1;-1;6;6;-1;-9;6;6;6;6;6;6;6;6;6;6;6;3;3;5;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;1;0;3;0;0;1;1;1;1;0;0;0;0;0;1;2;0;33.33;0;0;1;41;1;4;1;4;9;1350;1256.66;0;0;0;1350;0;1256.66;0;2606.66;2606.66;1303.33;868.89;1;1;1;1;51.79;3;100
2018;36;30;33;97.758634258;2;1;-1;-1;-1;-1;-1;-1;-1;3;6;6;6;6;6;6;6;6;6;1;6;-1;-1;2;1;1000;1;6;6;6;1;6;1;6;1;6;6;6;1;6;1;6;1;2;-1;1;6;2;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;8;10;7;8;8;8;8;8;10;10;10;8;9;1;6;-1;5;-9;4;1;1;1;1;-1;-1;6;-1;6;-1;6;6;6;-1;6;6;6;6;6;6;3;3;3;5;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;2;0;2;0;0;0;0;0;0;0;2;0;0;0;0;2;2;0;0;100;6;65;2;2;3;2;4;0;1135;0;0;0;0;1000;2135;0;2135;2135;1423.33;1067.5;1;1;1;2;0;1;50
2018;37;30;33;70.600108265;3;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;1;1;260;-1;2;6;-1;1;1;1;6;6;6;1;1;1;6;1;1;6;6;1;1;6;2;2;-1;6;2;3;1;2;2;2;2;2;2;4;-1;-1;-1;-1;-1;5;1;5;5;8;6;8;5;8;7;8;8;8;10;-1;6;6;6;-1;3;1200;4;1;1;-9;6;6;-1;6;-1;6;6;6;6;6;6;6;6;1;6;6;6;4;4;4;2;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;1;120;6;-1;6;6;6;6;0;0;0;3;0;1;0;0;0;2;0;0;0;0;1;2;0;0;100;0;0;6;47;4;2;1;4;8;1425;0;10;0;0;1425;0;130;0;1555;1555;777.5;518.33;1;1;1;1;91.64;2;66.67
2018;38;30;33;272.23471767;2;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;1;6;6;3;-1;-1;-1;2;6;-1;1;1;1;1;1;1;1;1;1;6;6;1;6;6;1;1;1;2;2;2;6;3;3;2;2;2;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;7;10;8;8;10;10;9;10;9;9;10;7;8;1;1;2;3;2400;4;1;1;1;1;-1;6;6;-1;1;6;6;6;6;-1;6;6;1;6;1;6;3;4;4;2;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;1;6;1;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2;0;0;100;0;0;6;27;1;4;1;2;3;2000;0;0;-23.33;0;2000;0;0;-23.33;2000;2023.33;1348.89;1011.67;1;1;1;1;100;2;100
2018;39;30;33;121.83412215;1;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;1;6;-1;-1;3;6;-1;1;1;6;6;6;6;1;6;1;6;1;1;6;6;6;6;6;-1;-1;-1;6;1;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;8;10;8;10;10;10;10;9;10;10;10;10;10;6;6;-1;4;800;4;1;1;1;1;-1;-1;6;-1;6;-1;6;6;6;-1;6;6;6;6;-9;6;3;3;3;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;100;6;79;3;1;3;1;2;0;660;0;0;0;0;0;660;0;660;660;660;660;1;1;1;2;0;1;100
2018;40;30;33;179.99241312;3;1;-1;-1;-1;-1;-1;-1;-1;3;6;6;6;6;6;6;6;6;6;1;1;295;-1;1;6;-1;1;6;6;1;6;6;1;1;1;6;1;1;1;6;1;1;1;2;1;5;1;1;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;3;3;10;5;7;7;8;8;7;8;8;8;6;5;1;6;-1;2;1200;3;1;1;1;6;6;6;6;6;6;6;6;6;6;6;6;6;1;6;6;6;2;1;1;3;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;2;1;1;0;0;0;2;0;0;0;0;1;2;0;0;100;0;0;6;44;1;3;1;3;5;1822;0;0;0;0;1822;0;0;0;1822;1822;1012.22;607.33;1;1;1;1;100;2;66.67
2018;41;30;33;121.83412215;1;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;1;6;6;6;6;2;-1;-1;460;2;6;-1;1;1;6;6;1;6;6;1;1;6;6;6;6;6;6;6;6;-1;-1;-1;6;1;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;2;8;10;7;8;8;8;9;7;-9;-9;-9;7;7;6;6;-1;3;800;4;6;1;1;6;6;-1;6;-1;6;-1;6;6;6;-1;6;6;6;6;6;6;4;4;5;5;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;1;100;6;-1;6;1;6;6;1;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;100;6;80;3;1;3;1;2;0;650;0;0;0;0;0;750;0;750;750;750;750;1;1;1;2;0;1;100
2018;42;30;33;127.3078835;2;1;-1;-1;-1;-1;-1;-1;-1;3;6;6;6;6;6;6;6;6;6;2;-1;-1;380;1;1;430.2;1;1;6;1;1;6;1;1;6;6;1;6;6;6;1;6;6;1;-1;-1;6;1;1;1;1;1;3;3;3;4;4;-1;-1;-1;-1;-1;1;1;1;5;7;7;7;7;7;7;7;7;7;7;-1;7;1;6;-1;3;600;3;6;1;1;6;6;-1;6;6;6;6;6;6;6;6;6;6;1;6;6;6;3;3;3;4;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;29;1;1;6;4;8;0;430.2;0;-8.33;0;0;430.2;860.4;-8.33;860.4;868.73;668.26;434.37;1;1;1;2;0;1;50
2018;43;30;33;34.982110912;5;1;-1;-1;-1;-1;-1;-1;-1;3;6;6;6;6;6;6;6;6;6;1;1;270;-1;3;6;-1;1;1;1;1;1;1;1;1;1;6;1;1;6;6;1;1;1;5;5;1;6;1;1;1;1;1;4;4;4;4;1;-1;-1;-1;-1;1;4;1;1;9;8;10;7;4;6;7;7;8;8;7;6;7;6;6;-1;4;1700;4;1;1;1;1;6;6;6;-1;6;6;6;6;6;6;6;6;6;6;6;6;3;4;4;2;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;1;0;5;0;1;0;0;0;3;0;1;0;0;1;3;1;1;75;0;25;1;52;2;3;1;3;5;4200;0;0;-66.67;0;4200;0;0;-66.67;4200;4266.67;1422.22;853.33;1;1;1;1;100;3;60
2018;44;30;33;129.38078287;3;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;1;6;-1;-1;2;6;-1;1;1;6;1;1;1;1;1;1;6;1;1;6;6;1;1;1;2;2;3;6;2;1;1;1;1;3;3;3;3;1;-1;-1;-1;-1;1;1;1;1;6;7;7;7;6;8;8;7;8;8;8;7;8;1;6;-1;3;3000;3;1;1;1;1;-1;-1;6;6;6;6;6;6;6;-1;6;6;6;6;6;6;3;3;2;2;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;1;2;1;1;0;0;1;2;0;0;0;0;0;2;0;0;100;0;0;1;43;5;3;1;3;5;2400;0;0;-29.17;0;2400;0;0;-29.17;2400;2429.17;1349.54;809.72;1;1;1;1;100;2;66.67
2018;45;30;33;251.23131355;1;1;-1;-1;-1;-1;-1;-1;-1;3;6;6;6;6;6;6;6;6;6;1;6;-1;-1;3;6;-1;1;1;1;1;1;1;1;1;1;6;1;1;6;1;1;1;1;1;2;1;1;1;1;1;1;1;3;2;3;4;4;-1;-1;-1;-1;-1;1;1;1;8;10;9;9;8;9;9;10;10;9;9;10;9;1;6;-1;5;-9;4;1;1;1;1;6;6;6;-1;6;6;6;6;6;6;6;6;6;6;6;6;4;4;3;2;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;100;0;0;1;34;1;4;1;1;1;500;0;0;0;0;500;0;0;0;500;500;500;500;2;2;0;1;100;1;100
2018;46;30;33;225.04554103;3;1;-1;-1;-1;-1;-1;-1;-1;3;6;6;6;6;6;6;6;6;6;2;-1;-1;400;2;6;-1;1;1;6;1;1;1;1;1;1;6;1;1;6;1;1;1;1;2;1;3;6;2;1;1;1;1;4;4;4;4;1;-1;-1;-1;-1;1;1;1;1;7;10;7;7;7;10;8;8;7;7;10;8;4;6;6;-1;3;1000;4;1;1;1;6;6;-1;6;6;6;6;6;6;6;-1;6;6;6;6;6;6;3;4;4;2;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;2;1;1;0;0;0;2;0;0;0;0;1;2;0;0;100;0;0;1;29;1;3;1;3;5;1800;0;0;-20;0;1800;0;0;-20;1800;1820;1011.11;606.67;1;1;1;1;100;2;66.67
2018;47;30;33;183.54252448;1;1;-1;-1;-1;-1;-1;-1;-1;3;6;6;6;6;6;6;6;6;6;2;-1;-1;350;1;1;418;1;6;6;6;6;6;1;1;1;6;1;1;6;6;1;6;6;1;-1;-1;1;2;2;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;3;10;8;8;8;8;8;7;8;8;-9;9;-1;5;6;6;-1;1;850;1;6;6;1;6;1;-1;1;-1;1;-1;6;6;6;-1;6;6;1;1;1;1;3;2;3;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;100;0;6;56;5;2;2;1;1;0;818;0;0;0;0;418;1236;0;1236;1236;1236;1236;1;1;1;2;0;1;100
2018;48;30;33;154.5497125;1;1;-1;-1;-1;-1;-1;-1;-1;4;6;6;6;6;6;6;6;6;6;1;6;-1;-1;2;6;-1;1;2;1;6;1;6;1;1;1;6;6;1;6;6;1;6;6;1;-1;-1;1;3;3;1;2;1;4;4;4;2;4;-1;-1;-1;-1;-1;1;1;3;2;5;5;7;2;9;9;9;6;2;8;-1;5;1;1;2;2;1300;4;1;1;1;6;-1;6;6;-1;6;-1;6;6;6;-1;6;6;1;6;6;6;3;4;4;2;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;100;6;72;3;4;3;1;2;0;1330;0;0;0;0;0;1330;0;1330;1330;1330;1330;1;1;1;2;0;1;100
2018;49;30;33;111.81094243;3;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;1;6;-1;-1;3;6;-1;1;6;1;1;1;1;1;1;1;6;1;1;1;6;1;1;1;3;1;1;6;1;1;2;1;1;4;4;4;2;4;-1;-1;-1;-1;-1;1;1;3;8;10;10;10;10;10;10;10;7;10;10;7;6;6;6;-1;3;2000;4;6;1;1;6;-1;-1;6;-1;6;-1;6;6;6;6;1;6;1;6;6;6;3;3;-9;5;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;3;0;0;1;0;0;2;0;0;0;0;0;2;0;0;66.67;0;0;6;50;2;2;6;3;7;1850;0;0;0;0;1850;0;0;0;1850;1850;925;616.67;1;1;1;1;100;2;66.67
2018;50;30;33;154.5497125;1;3;6;1;6;6;1;-1;-1;2;6;1;6;6;6;1;6;6;6;1;1;300;-1;2;6;-1;1;6;6;6;6;6;1;6;6;6;1;6;6;6;1;6;1;1;-1;1;1;2;2;1;1;1;4;4;4;2;1;-1;-1;-1;-1;4;1;1;1;8;8;8;8;9;10;10;10;10;10;10;5;0;1;6;-1;3;1300;4;1;1;1;6;-1;1;6;-1;1;-1;6;6;6;-1;6;6;1;6;6;6;2;2;3;2;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;1;6;1;6;2;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;100;6;69;4;1;3;1;2;0;1000;0;0;0;0;0;1000;0;1000;1000;1000;1000;1;1;1;2;0;1;100
2018;51;30;33;227.02426444;3;1;-1;-1;-1;-1;-1;-1;-1;3;6;1;6;6;6;6;6;6;6;2;-1;-1;350;2;6;-1;1;1;1;6;6;6;1;1;1;6;1;1;6;1;1;1;1;2;1;1;6;2;3;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;5;0;10;4;8;8;10;10;0;5;5;9;4;0;1;1;1;1;2400;1;6;1;6;6;6;1;1;6;1;1;6;6;6;-1;6;1;1;6;6;1;2;4;2;5;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;1;6;6;6;1;0;1;2;1;1;0;0;0;2;0;0;0;0;0;2;0;0;100;0;0;6;34;2;2;1;3;5;2100;0;0;-33.33;0;2100;0;0;-33.33;2100;2133.33;1185.19;711.11;1;1;1;1;100;2;66.67
2018;52;30;33;132.12940497;2;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;1;6;-1;-1;3;6;-1;1;1;1;6;1;6;1;1;1;6;1;1;1;6;1;1;1;1;1;1;6;2;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;2;1;1;6;10;7;8;8;8;8;9;9;5;8;7;6;1;6;-1;4;-9;4;1;1;1;1;-1;-1;6;-1;6;-1;6;6;6;-1;6;6;6;6;6;6;3;3;4;5;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;1;0;2;0;0;0;2;0;1;0;1;0;0;0;1;1;1;50;0;50;1;68;2;1;3;2;4;500;1500;0;7.5;0;500;0;1500;7.5;2000;1992.5;1328.33;996.25;1;1;1;2;25;2;100
2018;53;30;33;168.27695393;4;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;1;6;6;6;6;6;6;1;1;700;-1;1;6;-1;1;1;1;1;1;6;1;1;1;1;1;1;1;1;1;1;1;2;1;2;6;2;3;1;2;1;4;4;4;1;1;-1;-1;-1;1;1;1;1;3;3;6;6;6;5;6;6;7;6;2;6;4;2;1;1;1;3;4000;4;1;1;1;6;6;6;1;6;1;6;6;6;6;-1;6;6;1;1;1;1;2;4;4;5;1;300;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;1;6;6;1;0;2;2;2;2;0;0;1;2;0;0;0;0;0;2;0;0;100;0;0;6;38;2;4;1;3;6;3000;100;0;70.83;300;3300;0;100;70.83;3400;3329.17;1585.32;832.29;1;1;1;1;97.06;2;50
2018;54;30;33;134.34199833;3;1;-1;-1;-1;-1;-1;-1;-1;3;6;6;1;6;1;1;1;1;1;2;-1;-1;350;1;6;-1;1;6;1;1;1;6;1;6;1;6;1;1;6;6;1;2;1;3;-1;1;6;1;1;1;1;1;4;4;4;4;3;-1;-1;-1;-1;-1;1;2;4;5;6;5;4;4;7;7;7;4;7;-9;4;4;2;6;-1;3;1400;4;6;6;6;6;6;-1;6;-1;1;6;6;6;6;1;1;1;1;6;6;1;3;2;1;-9;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;1;1;1;6;0;0;3;0;0;0;0;0;3;0;0;0;0;0;3;0;0;100;0;0;6;45;5;3;1;4;9;2600;0;666.67;-25;0;2600;0;666.67;-25;3266.67;3291.67;1645.83;1097.22;1;1;1;1;79.59;3;100
2018;55;30;33;496.00917931;4;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;3;-1;-1;-1;3;1;430.27;1;2;1;1;1;2;1;6;1;6;1;1;1;6;1;6;1;2;-1;2;6;2;1;1;1;1;2;2;2;2;2;-1;-1;-1;-1;-1;1;1;1;4;5;4;4;4;5;5;6;5;5;5;3;3;1;1;2;1;850;1;6;1;1;6;-1;6;6;6;1;-1;6;6;6;-1;6;6;6;6;1;6;2;2;3;2;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;2;2;2;2;0;1;0;0;2;0;0;0;0;2;0;0;0;100;0;1;43;1;1;2;3;6;0;430.2;0;0;0;0;430.27;860.47;0;860.47;860.47;409.75;215.12;2;2;0;2;0;1;25
2018;56;30;33;306.0314355;1;1;-1;-1;-1;-1;-1;-1;-1;3;6;6;6;6;6;6;6;6;6;2;-1;-1;480;3;6;-1;1;2;6;6;1;6;1;1;1;6;6;6;6;6;1;1;1;1;1;1;6;3;1;1;1;1;3;3;3;3;4;-1;-1;-1;-1;-1;1;2;1;8;9;7;-9;8;9;8;9;8;8;6;8;8;2;6;-1;4;1200;4;1;1;1;1;6;-1;6;-1;6;1;6;6;6;-1;6;6;6;6;6;6;5;5;4;3;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;100;0;0;6;33;1;4;1;1;1;1500;0;0;-25;0;1500;0;0;-25;1500;1525;1525;1525;1;1;1;1;100;1;100
2018;57;30;33;417.49282258;4;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;1;6;6;6;1;6;-1;-1;1;6;-1;1;1;6;1;6;6;1;1;1;6;1;1;6;6;1;1;1;4;2;1;6;3;3;1;1;1;1;4;4;1;4;3;-1;-1;4;-1;1;1;1;9;5;7;9;6;6;6;6;8;8;5;5;3;2;6;-1;1;1500;3;6;6;1;6;-1;-1;1;-1;1;6;6;6;6;6;1;1;1;1;1;1;2;3;2;2;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;1;300;6;-1;6;6;1;6;1;0;0;4;0;1;1;0;0;1;1;0;0;0;1;2;1;0;33.33;33.33;0;1;50;2;2;1;3;5;1137;0;62.5;-225;0;1137;0;362.5;-225;1499.5;1724.5;689.8;431.13;1;1;1;1;75.83;1;25
2018;58;30;33;66.972492445;2;1;-1;-1;-1;-1;-1;-1;-1;3;6;6;6;6;6;6;6;1;6;2;-1;-1;345;2;6;-1;1;1;6;1;6;6;1;1;6;6;1;1;6;1;1;1;1;2;5;1;1;1;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;8;8;8;8;6;8;8;9;6;6;4;4;-1;2;6;-1;4;1500;5;6;1;1;1;6;-1;6;-1;6;6;6;6;6;-1;6;6;6;6;6;6;3;5;5;2;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;1;1;0;0;100;0;0;6;42;1;4;1;4;8;2400;198;0;37.5;0;2400;0;198;37.5;2598;2560.5;1969.62;1280.25;1;1;1;1;92.38;1;50
2018;59;30;33;672.35981392;4;1;-1;-1;-1;-1;-1;-1;-1;3;6;6;6;6;6;6;6;6;6;2;-1;-1;300;2;6;-1;1;6;1;1;1;1;1;1;1;6;1;1;6;6;1;1;1;3;2;2;6;1;3;1;1;1;4;4;4;1;2;-1;-1;-1;3;-1;1;1;1;8;9;5;8;5;8;6;9;9;8;5;7;5;1;1;2;4;2000;4;1;1;1;1;6;6;6;6;6;6;6;6;6;-1;6;6;6;6;6;6;4;5;5;4;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;3;1;2;0;0;0;2;0;0;0;1;1;2;1;0;66.67;0;0;6;40;2;3;1;3;6;2000;2200;0;-10.08;0;2000;0;2200;-10.08;4200;4210.08;1830.47;1052.52;1;1;1;2;47.62;3;75
2018;60;30;33;279.3253681;1;1;-1;-1;-1;-1;-1;-1;-1;4;1;6;6;6;6;6;6;6;6;2;-1;-1;450;1;6;-1;1;6;6;6;6;6;1;1;1;6;6;1;6;6;1;1;1;1;1;1;6;1;1;1;1;1;3;3;3;3;1;-1;-1;-1;-1;4;1;1;1;8;5;8;8;8;7;7;-9;8;-9;1;10;7;1;6;-1;2;1500;1;6;1;6;6;6;6;6;-1;1;-1;6;6;6;-1;6;6;1;1;1;6;2;3;4;2;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;1;6;6;6;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;100;0;0;1;45;1;3;1;1;1;1000;0;0;0;0;1000;0;0;0;1000;1000;1000;1000;1;1;1;1;100;1;100
2018;61;30;33;198.31614596;4;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;1;1;350;-1;1;6;-1;1;1;6;6;6;6;1;1;1;1;1;1;2;1;1;1;1;4;3;2;6;2;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;10;5;8;8;8;10;10;10;10;10;3;3;10;1;6;-1;1;3500;3;6;1;1;6;6;-1;1;-1;1;6;6;6;6;6;6;6;1;1;6;6;2;2;1;2;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;1;750;6;6;6;6;0;0;0;4;0;0;0;0;1;2;1;0;0;1;0;3;1;0;50;25;0;1;50;2;3;1;3;5;3470;0;0;-216.67;0;3470;0;0;533.33;3470;2936.67;1174.67;734.17;1;1;1;1;100;2;50
2018;62;30;33;127.40205946;3;1;-1;-1;-1;-1;-1;-1;-1;4;6;6;6;6;6;6;6;6;6;1;1;300;-1;2;6;-1;1;6;6;1;1;1;1;1;1;6;6;1;6;6;1;1;1;2;1;1;6;2;1;1;1;1;1;1;1;1;1;3;3;3;3;3;1;1;1;8;8;6;6;7;8;8;8;8;8;8;6;8;2;6;-1;3;3000;4;1;1;6;1;6;-1;6;6;6;6;6;6;6;-1;6;6;6;6;6;6;4;4;4;2;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;2;1;1;0;0;0;2;0;0;0;0;1;2;0;0;100;0;0;6;41;2;3;1;3;5;2500;0;0;-58.33;0;2500;0;0;-58.33;2500;2558.33;1421.3;852.78;1;1;1;1;100;2;66.67
